Organization_Code,Payment_Type,Payment_Bank_Code,Business_Nature,Company_Type,Postcode,State,Collection_Period,Customer_value
"PROBCHS, PROBCHS","Online Banking, Online Banking","MBB, MBB",,,,,186.5,2128.334274952919
"ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB","Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",C,Sendirian Berhad (Private Limited Company),81900.0,Johor,72.93333333333334,1283.15453322572
"ISKLKT, ISKLKT, CCPLTKT, CCPLTKT, CCPLTKT, CCPLTKT, ISKLKT, ISKLKT, CCTKT, ISKLKT","Online Banking, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","CIMB, nan, CIMB, CIMB, CIMB, CIMB, nan, nan, CIMB, CIMB",L,Sendirian Berhad (Private Limited Company),,,170.4,909.3791902071563
"CCTKT, ISKLKT, CCPLTKT, ISKLKT, ISKLKT, ISKLKT, ISKLKT, ISKLKT, ISKLKT, ISKLKT, ISKLKT","Online Banking, Online Banking, Online Banking, Online Banking, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","CIMB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, MBB",L,Sendirian Berhad (Private Limited Company),20000.0,Kuantan,82.7,3091.97138653484
"CCTIPH, CCTIPH","Cash, Online Banking","nan, PBB",,,30250.0,Perak,162.0,1253.782372881356
"CCTTPG, ISKLTPG","Cash, Cash","nan, nan",,,34000.0,Perak,16.0,1916.59604519774
"CCTMLR, CCPLTPI, CCPLTMLR","Cheque, Cheque, Cheque","CIMB, CIMB, nan",C,Sendirian Berhad (Private Limited Company),56100.0,KualaLumpur,220.5,3792.304708097928
"CCTMLR, CCPLTPI, CCPLTPI, CCPLTMLR","Cheque, Cheque, Cheque, Cheque","CIMB, CIMB, CIMB, CIMB",C,Sendirian Berhad (Private Limited Company),56100.0,KualaLumpur,107.0,3502.077306967985
"CCTIPH, CCTIPH, CCTIPH","Cheque, Online Banking, Online Banking","nan, MBB, MBB",,,31550.0,Perak,45.33333333333334,4063.183615819209
"CCTIPH, CCTIPH","Cash, Online Banking","nan, PBB",,,30300.0,Perak,144.0,1257.652071563088
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","nan, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque","nan, CIMB, CIMB, CIMB, CIMB, CIMB, CIMB, CIMB, CIMB, CIMB, CIMB, CIMB",,,,,26.6,1934.84934086629
"CCTPI, CCTPI, CCTPI, CCTPI","Cheque, Cheque, Cheque, Cheque","MBB, MBB, MBB, MBB",K,Sendirian Berhad (Private Limited Company),47000.0,Perak,196.0,2620.338821630347
"CCTMLR, CCPLTMLR, CCTPI, CCPLTPI","Cash, Cash, Online Banking, Online Banking","nan, nan, MBB, MBB",C,Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,105.0,2903.734274952919
CCPLTHQ,Online Banking,MBB,,,,,29.0,425.6668549905838
"PROBCHS, PROBCHS","Cash, Online Banking","nan, MBB",,,,,2.0,386.969868173258
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, UOB, UOB, nan, nan",,,,,14.57142857142857,1006.121657250471
"PROBTPG, PROBTPG","Cash, Online Banking","nan, HLBB",,,,,28.0,2940.970998116761
"CCTCHS, CCTCHS","Cash, Online Banking","nan, nan",,,43300.0,Perak,72.0,2139.65131826742
"CCTMLR, CCTPI, CCTPI, CCTPI, CCTPI","Cash, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan",,,53100.0,KualaLumpur,56.8,812.6367231638418
"CCTIPH, CCTIPH","Online Banking, Cash","nan, nan",,,30450.0,Perak,331.0,541.7578154425612
"CCTHQ, CCPLTLBU-AAL","Cheque, Online Banking","nan, MBB",B,Limited,87000.0,Johor,126.0,3327.940866290019
"CCTIPH, CCTIPH, CCTIPH","Cash, Cheque, Cheque","nan, RHB, RHB",,,31350.0,Perak,111.0,2457.258662900188
"ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, CCPLTCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, CCTCHS, PROBCHS, CCTCHS","Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, MBB, nan",G,Sendirian Berhad (Private Limited Company),47610.0,Perak,27.84615384615385,2226.415317011927
"PROBCHS, CCPLTHQ, CCPLTHQ, PROBCHS","Online Banking, Cheque, Cheque, Online Banking","MBB, CIMB, CIMB, CIMB",M,Sendirian Berhad (Private Limited Company),55100.0,KualaLumpur,257.5,599.8032956685499
"PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, PROBMLK, CCTMLK, CCTMLK, CCTMLK, CCTMLK","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, HSBC, nan, nan, nan, nan, nan",J,Berhad,84000.0,Johor,20.33333333333333,1373.743032015066
"CCTIPH, CCTIPH","Online Banking, Online Banking","nan, PBB",G,,32400.0,Perak,53.0,4566.244444444444
"CCTIPH, CCTIPH","Online Banking, Online Banking","PBB, MBB",,,30100.0,Perak,306.0,386.969868173258
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCPLTHQ, ISKLHQ, CCTHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, HLBB, nan, nan, HLBB, HLBB, HLBB, HLBB, HLBB, HLBB, HLBB",B,Sendirian Berhad (Private Limited Company),58000.0,KualaLumpur,189.2173913043478,3292.712005649717
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Online Banking, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MBB, BIMB, BIMB, BIMB, BIMB, BIMB, BIMB, BIMB, BIMB, BIMB, BIMB",G,Sendirian Berhad (Private Limited Company),43500.0,Perak,239.25,2882.852504708098
"CCTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ","Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","PBB, PBB, nan, nan, nan, nan, nan, nan, MBB, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan","E, E, E",Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,33.0,1470.48549905838
"CCTHQ, CCPLTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ","Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, PBB, PBB, nan, nan, nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, PBB","E, E, E",Sendirian Berhad (Private Limited Company),58200.0,KualaLumpur,39.1578947368421,1164.681952291274
"CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ, CCPLTHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, MBB, MBB, MBB, MBB, MBB",C,Sendirian Berhad (Private Limited Company),55100.0,KualaLumpur,165.0,3598.8197740113
"CCTMLR, CCTMLR, CCPLTMLR, CCPLTPI, CCTPI","Cheque, Cheque, Cheque, Cheque, Cheque","ABMB, ABMB, ABMB, AMBANK, ABMB",I,Sendirian Berhad (Private Limited Company),68100.0,Putrajaya,9.4,1934.84934086629
"CCPLTMLR, CCTMLR, CCPLTPI, CCTPI","Cheque, Cheque, Cheque, Cheque","ABMB, ABMB, ABMB, ABMB",L,Sendirian Berhad (Private Limited Company),50250.0,KualaLumpur,114.3333333333333,1102.864124293785
"CCPLTMLR, CCTMLR","Online Banking, Online Banking","RHB, RHB",L,Sendirian Berhad (Private Limited Company),50450.0,KualaLumpur,131.5,3192.866478342749
"CCTMLR, CCPLTMLR, CCTPI, CCTPI, CCPLTPI","Cheque, Cheque, Cheque, Cheque, Cheque","ABMB, ABMB, ABMB, ABMB, ABMB",K,Sendirian Berhad (Private Limited Company),50250.0,KualaLumpur,212.0,638.6828154425612
"CCTMLR, CCPLTMLR, CCPLTMLR, CCTPI, CCTPI, CCPLTPI","Cash, Cash, Cash, Cheque, Cheque, Cheque","nan, nan, nan, UOB, UOB, nan",K,Sendirian Berhad (Private Limited Company),47301.0,Perak,8.333333333333334,1760.712900188324
"CCTMLR, CCPLTMLR, CCPLTMLR, CCTPI, CCPLTPI","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","CIMB, CIMB, CIMB, PBB, nan",,Sendirian Berhad (Private Limited Company),50300.0,KualaLumpur,9.0,4140.57758945386
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, PROBCHS, PROBCHS, PROBCHS, PROBCHS, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCTHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","CITI, CITI, CITI, CITI, CITI, CITI, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, CITI, CITI, CITI, CITI, CITI, CITI","M, M",Sendirian Berhad (Private Limited Company),59200.0,KualaLumpur,67.9047619047619,2296.681813290288
"CCTHQ, ISKLHQ, CCTHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, MBB, nan, MBB, MBB, nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, MBB, MBB, MBB",C,Sendirian Berhad (Private Limited Company),42100.0,Perak,37.05555555555556,858.4890018832391
"CCTPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, CCPLTPI, ISKLPI, ISKLPI, ISKLPI","Online Banking, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","PBB, nan, nan, nan, PBB, nan, nan, MBB, PBB, PBB, PBB",G,Sendirian Berhad (Private Limited Company),57100.0,KualaLumpur,56.0,1371.917702448211
"CCTIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, CCPLTIPH, CCTIPH, ISKLIPH, ISKLIPH","Online Banking, Online Banking, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, MBB, nan, nan, nan, PBB, PBB, PBB, MBB, MBB, MBB, MBB, MBB, MBB",K,Sendirian Berhad (Private Limited Company),31000.0,Perak,115.2142857142857,3527.875298179535
"CCTCHS, CCTCHS","Cash, Online Banking","nan, nan",,,43300.0,Perak,74.0,3947.092655367232
"CCPLTMLR, CCTMLR, CCTPI, CCPLTPI, CCPLTPI, CCPLTPI","Online Banking, Online Banking, Cheque, Cheque, Cheque, Cheque","MBB, MBB, UOB, UOB, UOB, UOB",L,Sendirian Berhad (Private Limited Company),47301.0,Perak,306.5,3966.441148775894
"ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, CCTJB, CCTJB, ISKLJB, ISKLCHS, ISKLCHS, ISKLCHS, CCPLTCHS, CCTCHS, ISKLCHS, CCTCHS, ISKLCHS","Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","PBB, PBB, PBB, PBB, PBB, PBB, PBB, nan, nan, nan, nan, nan, nan, MBB, nan, nan, nan, nan","G, G",Sendirian Berhad (Private Limited Company),80400.0,Johor,79.61111111111111,930.4617467043314
"CCTMLR, CCPLTMLR","Online Banking, Online Banking","MBB, MBB",K,Sendirian Berhad (Private Limited Company),43200.0,Perak,545.0,2031.591807909604
"CCTMLR, CCTPI","Cash, Online Banking","nan, nan",,,59000.0,KualaLumpur,330.0,1580.00527306968
"ISKLHQ, CCTHQ, CCTHQ, ISKLHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, CCPLTHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, ISKLHQ, ISKLHQ","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","CIMB, nan, nan, CIMB, MBB, CIMB, nan, nan, nan, nan, nan, nan, nan, nan, MBB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, CIMB, CIMB","C, C, C",Sendirian Berhad (Private Limited Company),40460.0,Perak,61.52173913043478,1141.561111111111
"ISKLIPH, ISKLIPH, CCTIPH, ISKLIPH, ISKLIPH, CCPLTIPH, CCTIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, CCTIPH, CCPLTIPH, ISKLIPH, CCTIPH, CCTIPH, ISKLIPH, CCTIPH","Online Banking, Cash, Online Banking, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, nan, nan, nan, nan, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB",C,Sendirian Berhad (Private Limited Company),31600.0,Perak,144.0,1821.983129315756
"CCTTPG, CCTTPG","Cash, Online Banking","nan, nan",,,33800.0,Perak,268.5,1095.197740112994
"CCTTPG, CCTTPG","Cash, Online Banking","nan, nan",A,,33800.0,Perak,394.0,4140.57758945386
"ISKLTPG, CCPLTTPG, CCPLTTPG, CCPLTTPG, ISKLTPG, ISKLTPG, PROBTPG, ISKLTPG, ISKLTPG, ISKLTPG, CCTTPG, CCTTPG, CCTTPG, ISKLTPG, ISKLTPG, ISKLTPG, ISKLTPG, ISKLTPG, CCTTPG, CCTTPG, CCTTPG, CCPLTTPG","Cash, Cheque, Cheque, Cheque, Cash, Cash, Cheque, Cheque, Cheque, Cheque, Cash, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque","nan, MBB, MBB, MBB, nan, nan, MBB, MBB, MBB, MBB, nan, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB",G,Sendirian Berhad (Private Limited Company),34000.0,Perak,11.13636363636364,1968.891737288136
"ISKLIPH, ISKLIPH, ISKLIPH, ISKLIPH, CCTIPH","Cash, Online Banking, Online Banking, Online Banking, Online Banking","nan, MBB, MBB, MBB, MBB",I,Sendirian Berhad (Private Limited Company),30300.0,Perak,104.8,773.9397363465159
"CCPLTMLR, CCTMLR","Cheque, Cheque","HLBB, HLBB",,Sendirian Berhad (Private Limited Company),42300.0,Perak,81.0,5350.040960451977
"CCTPI, CCPLTMLR, CCTMLR","Online Banking, Online Banking, Online Banking","nan, nan, nan",G,Sendirian Berhad (Private Limited Company),56000.0,KualaLumpur,108.3333333333333,2760.385059635907
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCTHQ, CCTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Cheque, Cheque, Cash, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, MBB, nan, nan, MBB, MBB, nan, nan, nan, nan, MBB, MBB, MBB, MBB, MBB, MBB",,Sole Proprietorship,40460.0,Perak,56.5625,1433.565166352793
"ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, CCTPI, CCPLTPI, CCPLTPI, CCTPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI, ISKLPI","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, nan, nan","PBB, PBB, PBB, PBB, PBB, nan, PBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, PBB, nan, nan, nan, nan",F,Sendirian Berhad (Private Limited Company),43300.0,Perak,192.6315789473684,6236.664375392342
"CCTBP, CCTBP, CCTBP","Cash, Online Banking, Online Banking","nan, nan, nan",,,83000.0,Johor,14.33333333333333,3134.45593220339
"CCTMLR, CCTMLR, CCTMLR, CCPLTMLR, CCPLTMLR, CCTPI, PROBHQ, CCPLTPI, CCTMLR, CCTMLR","Cash, Cash, Cash, Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, MBB, MBB, nan, nan, nan","B, B",Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,51.1,4563.825882768361
"CCTMLR, CCPLTMLR, CCTPI, CCPLTPI","Cash, Cash, Online Banking, Online Banking","nan, nan, MBB, MBB",G,Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,290.25,1162.734934086629
"CCPLTMLR, CCTMLR, CCTPI, CCPLTPI, CCPLTPI","Cash, Cash, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan","K, K",Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,209.5,6031.201802528921
"CCTMLR, CCPLTMLR, CCTPI, PROBHQ, PROBHQ, CCPLTPI","Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, MBB, MBB, MBB, nan",B,Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,92.5,4394.87207425343
"CCPLTPI, CCTPI","Cheque, Cheque","UOB, nan",L,Sendirian Berhad (Private Limited Company),46350.0,Perak,230.0,3153.804425612052
"CCPLTMLR, CCTMLR, CCTPI, CCPLTPI, CCPLTPI","Cash, Cash, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan",M,Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,85.0,1795.540188323917
"CCTMLR, CCPLTMLR, CCPLTMLR, CCTPI, CCPLTPI","Cash, Cash, Cash, Online Banking, Online Banking","nan, nan, nan, MBB, nan",B,Sendirian Berhad (Private Limited Company),53100.0,KualaLumpur,53.5,3347.289359698681
"CCTMLR, CCPLTMLR, CCTPI, CCPLTPI","Cash, Cash, Cheque, Online Banking","nan, nan, nan, MBB",L,Sendirian Berhad (Private Limited Company),57000.0,KualaLumpur,17.0,3366.637853107345
"CCPLTPI, CCTPI, ISKLPI, ISKLPI, CCTMLR, CCTMLR, CCPLTMLR","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, nan, MBB, MBB, nan, nan, nan",L,Sendirian Berhad (Private Limited Company),50480.0,KualaLumpur,54.33333333333334,6462.396798493408
CCTHQ,Online Banking,,H,Limited,41200.0,Perak,216.0,2576.391839296924
"CCTKT, CCTKT","Cash, Online Banking","nan, PBB",,,,,76.5,1741.364406779661
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, CCPLTKT, CCPLTKT, CCPLTKT, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Cheque, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","CIMB, nan, nan, nan, nan, CIMB, CIMB, CIMB, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",K,Sendirian Berhad (Private Limited Company),71960.0,NegeriSembilan,176.9375,880.3564500941618
"ISKLJB, CCTJB, CCTJB, ISKLJB, CCTJB, ISKLJB, CCPLTJB, CCPLTJB, CCTJB, ISKLJB","Cash, Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",Q,Sendirian Berhad (Private Limited Company),81100.0,Johor,59.55555555555556,3308.154293785311
"ISKLJB, CCTJB, CCTJB, CCTJB, ISKLJB, CCTJB, CCPLTJB, ISKLJB, CCTJB, ISKLJB","Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",Q,Sendirian Berhad (Private Limited Company),81100.0,Johor,82.0,4762.954127432517
"ISKLJB, CCTJB, CCTJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB, CCTJB, CCTJB, ISKLJB, CCPLTJB, CCTJB, ISKLJB, ISKLJB, ISKLJB, ISKLJB","Cash, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan",K,Sendirian Berhad (Private Limited Company),81100.0,Johor,108.4,1422.734877589454
"CCTCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS, ISKLCHS","Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","nan, nan, nan, nan, nan, nan, nan",I,Sendirian Berhad (Private Limited Company),43300.0,Perak,73.28571428571429,1412.805084745763
"ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ, ISKLHQ","Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Cheque, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking, Online Banking","MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, MBB, nan, nan, nan, nan, nan, nan, nan, nan, MBB",,,,,70.61904761904762,1230.564180790961
"CCPLTTPG, CCPLTTPG, CCTTPG","Cheque, Cheque, Cheque","HSBC, HSBC, HSBC",K,Sendirian Berhad (Private Limited Company),34000.0,Perak,118.0,2650.743596986817
